,open,high,low,close,volume,trade_count,vwap,sma5,sma10,sma20,sma50,sma100,sma200,ema13,ema485,std,lower20,upper20,rsi,macd_delta,stochastic_delta,plus_di,minus_di,adx_smooth,kijun_sen,tenkan_sen,senkou_span_a,senkou_span_b,obv
2020-10-26,401.71,403.18,383.97,391.35,55.773,13.0,403.6375283739,405.412,396.626,383.9595,368.62500000000006,0.0,0.0,392.96267715599146,377.4215235001063,17.529443937273477,348.90061212545305,419.01838787454693,59.75689166615145,0.5441494745155007,3.816660857441633,33.84081336236488,29.194693466599297,16.139832773478915,377.01,393.51,385.26,366.205,-1336.4639999999995
2020-10-27,402.21,409.95,402.21,403.47,40.023,19.0,390.6045528821,400.654,398.259,385.909,369.7004,0.0,0.0,392.4508555936416,377.93321752330974,15.767193123698783,354.37461375260244,417.44338624739754,52.75651452225742,-0.08913075961432337,-9.329615429301768,29.600377573852448,36.27877291972466,15.517771676615789,377.01,393.51,385.26,366.205,-1376.4869999999994
2020-10-28,398.62,398.62,381.46,389.38,17.878,5.0,390.2223805795,396.014,399.041,386.44,369.958,0.0,0.0,391.65071924249145,378.3138519099471,15.610334397443712,355.21933120511255,417.66066879488744,51.587888893564354,-0.5864520504167237,-11.12466596955965,29.09568995535886,35.66021839416011,15.127746253327551,377.01,398.875,387.9425,366.205,-1394.3649999999993
2020-10-29,385.19,390.8,385.19,386.85,54.514,19.0,378.0545039806,390.97200000000004,399.476,387.0875,370.485,0.0,0.0,390.53059954645676,378.5479337634382,15.214214036551954,356.65907192689605,417.5159280731039,50.15037760308077,-0.9828087767525737,-7.366019192394575,26.41636161523273,38.099028928267366,14.807605829047892,377.01,396.79499999999996,386.9025,366.205,-1448.8789999999992
2020-10-30,378.67,383.88,374.51,383.81,11.559,8.0,387.3751656718,389.954,398.78900000000004,387.75,370.7962,0.0,0.0,389.92050598506273,378.8756754520674,14.871410155059765,358.00717968988045,417.49282031011955,51.32750720749438,-1.1304908135398906,-2.3901058055464404,28.08518016366622,34.69319745674679,15.007206185728396,377.01,396.79499999999996,386.9025,366.205,-1437.3199999999993
2020-10-31,391.55,391.55,385.16,386.26,43.302,10.0,395.4761604545,389.87,397.64099999999996,388.786,371.079,0.0,0.0,391.79616883653824,379.9008720599939,15.176337634621044,358.43332473075793,419.13867526924207,58.55097900600743,-0.7006521580150982,22.166647142538764,30.73347479280476,30.82265787109521,14.629727503985546,377.01,392.73,384.87,366.205,-1394.0179999999993
2020-11-01,387.41,403.05,387.41,403.05,114.412,35.0,384.7813033598,387.13199999999995,393.893,388.5085,371.2928,0.0,0.0,389.4952656517239,379.72265256515993,15.361392279022594,357.78571544195484,419.2312845580452,46.45270357168561,-1.2298923419832666,-24.72298266197368,25.774852578131902,32.229293519408884,13.640362732855582,377.01,391.655,384.3325,366.205,-1508.4299999999994
2020-11-02,389.46,393.14,373.36,375.69,85.603,22.0,383.9854718877,386.226,391.12,388.8165,371.45059999999995,0.0,0.0,388.4702193302823,379.83237118357016,15.171292388917138,358.4739152221657,419.1590847778343,49.192386007357,-1.3087136765865184,-14.383429007757666,23.497410796348113,29.56877454697399,13.460660050224467,383.67999999999995,391.445,387.5625,366.205,-1422.8269999999993
2020-11-03,372.94,388.5,372.94,382.32,236.327,78.0,399.5360138283,390.01000000000005,390.49100000000004,390.506,372.3144,0.0,0.0,390.50734511438054,380.7978507041316,14.73903707845311,361.0279258430937,419.9840741569062,56.560577142611834,-0.7095744398063155,31.214942851603617,29.774135385260042,26.57924607358234,13.285313919331625,390.39,391.445,390.9175,366.205,-1186.4999999999993
2020-11-04,381.37,408.55,378.5,402.73,177.44,83.0,414.1061579125,398.24799999999993,394.101,393.637,373.2986,0.0,0.0,395.78489890615896,382.7614826572867,15.579350467847384,362.47829906430525,424.79570093569475,63.470403090055754,0.3828446610680216,25.69909440720606,38.61421898298501,23.062888597464102,12.837131729811313,400.97,406.59000000000003,403.78000000000003,376.78499999999997,-1009.0599999999993
2020-11-05,403.4,440.24,398.18,427.45,207.053,52.0,441.6059301242,409.48199999999997,399.67600000000004,398.151,374.783,0.0,0.0,404.84710281080885,385.97427251325007,20.171746800909883,357.80750639818024,438.4944936018198,70.06160987139098,1.9014892428428092,11.90019751439688,42.917853884304016,19.511156219655525,13.791572448368091,414.91999999999996,420.53999999999996,417.72999999999996,390.735,-802.0069999999993
2020-11-06,434.46,468.14,427.97,459.22,163.866,68.0,439.2257153406,422.582,404.857,401.558,375.92119999999994,0.0,0.0,410.0389681529534,388.2906961812004,21.3636721094483,358.8306557811034,444.28534421889657,63.10284457503649,2.1267043680883218,-9.414480502453586,35.49833603020679,16.82208685185248,15.488128940090434,414.91999999999996,420.53999999999996,417.72999999999996,390.735,-965.8729999999993
2020-11-07,462.42,462.42,425.88,441.19,66.144,16.0,454.0927718312,436.822,411.524,405.2825,377.3642,0.0,0.0,416.25056760112415,391.02298171190637,23.498117344800622,358.2862653103988,452.27873468960127,65.61784036456251,2.436203884465518,2.321428571428555,31.57035883274887,14.960682038074555,16.941682063105755,414.91999999999996,420.53999999999996,417.72999999999996,390.735,-899.7289999999992
2020-11-08,444.98,458.36,444.98,453.52,24.801,8.0,448.7554425225,446.56800000000004,418.28900000000004,408.88250000000005,378.907,0.0,0.0,421.28050280542016,393.5507812719581,24.748323554334362,359.3858528913313,458.3791471086688,64.82285097622358,2.3503359053043065,2.874649859943972,30.243814742158765,16.475925524998996,18.25802741628217,414.91999999999996,420.53999999999996,417.72999999999996,390.735,-924.5299999999993
2020-11-09,452.36,452.74,438.35,451.46,41.531,9.0,452.4677903253,454.23400000000004,426.241,412.515,381.379,0.0,0.0,427.63759148037343,396.56750605980847,27.36318101025577,357.78863797948844,467.24136202051153,67.74805270490236,2.4997607802814974,9.306722689075627,31.929834869790742,15.123674689893866,19.095735363877633,414.91999999999996,420.53999999999996,417.72999999999996,390.735,-882.9989999999993
2020-11-10,446.88,465.78,443.64,465.78,32.951,11.0,464.9683942824,453.37,431.42600000000004,414.5335,383.6782,0.0,0.0,431.5322305358429,399.0005067636854,28.88409134367953,356.76531731264095,472.30168268735906,63.43211715685847,2.04116361870836,-4.746688239457981,32.00655126000076,14.231732666260921,20.303625509371447,418.33,422.385,420.35749999999996,392.58,-915.9499999999994
2020-11-11,462.36,471.83,454.02,454.9,35.189,16.0,463.4062184205,458.18,440.38100000000003,417.137,386.5108,0.0,0.0,436.34763599458034,401.75970080997126,30.918878068261524,355.29924386347693,478.97475613652307,65.67043985872223,1.8564124273028426,2.0903612734405357,28.8766791281601,12.840033101440785,21.605962626287432,419.885,425.16499999999996,422.525,392.58,-880.7609999999994
2020-11-12,463.5,469.5,456.04,465.24,203.282,14.0,473.1499122401,462.32,449.571,420.3455,389.10420000000005,0.0,0.0,441.75798316768197,404.7742508649397,33.258002266372294,353.8294954672554,486.8615045327446,67.52933360206792,1.8011587710852153,7.928000808979675,28.59746593014676,12.04836272818949,22.825996797405885,421.08000000000004,436.20000000000005,428.64000000000004,393.775,-677.4789999999994
2020-11-13,469.0,474.22,469.0,474.22,107.905,14.0,461.2764168482,464.64,455.604,423.04749999999996,391.3528,0.0,0.0,444.80113298931354,407.19619691103213,34.40358976545944,354.2403204690811,491.8546795309188,62.96616896230722,1.2370924464398643,-5.124648208063732,25.829683842578792,14.384341485579332,24.046747236718243,421.08000000000004,450.05,435.56500000000005,399.485,-785.3839999999993
2020-11-14,464.0,464.0,457.68,463.06,77.066,16.0,448.2093640516,461.128,457.68100000000004,425.89099999999996,393.14520000000005,0.0,0.0,445.28954318955715,408.8989015234065,34.01422730270418,357.8625453945916,493.9194546054083,57.410697891501066,0.294825257022004,-13.441284886782498,23.83016708975928,17.411191734057844,24.297297276051186,423.58000000000004,450.05,436.81500000000005,404.58000000000004,-862.4499999999994
2020-11-15,458.16,458.16,444.21,448.22,55.665,20.0,458.6576703494,463.07,458.21999999999997,428.94800000000004,395.2644,0.0,0.0,448.04961148666604,411.20866289646267,34.604123973885365,359.7397520522293,498.1562479477708,61.45557159386765,0.09139188286216449,5.904423380726698,25.413484533420345,16.79075021835328,23.69603064135927,423.58000000000004,456.285,439.9325,404.58000000000004,-806.7849999999994
2020-11-16,454.71,465.78,454.45,464.61,103.628,33.0,477.5276170533,463.17800000000005,460.679,432.76800000000003,397.4992,0.0,0.0,450.5825265214922,413.46878443348504,34.24034865476736,364.2873026904653,501.24869730953475,61.73495350194479,-0.0985827098692571,-4.6557000386411005,31.268795726646765,14.92241839716659,23.53856206920682,433.57,466.275,449.9225,414.57,-703.1569999999994
2020-11-17,465.21,494.2,464.79,465.78,3.131,2.0,478.8575758544,464.332,463.326,437.425,400.019,0.0,0.0,454.78359755911305,416.22103613336054,34.011565018387955,369.4018699632241,505.4481300367759,65.04851615834019,0.10984568134396522,1.4846908493916118,30.506854589411503,14.558796959896203,24.38780980172093,433.57,468.91999999999996,451.245,414.57,-700.0259999999994
2020-11-18,476.61,479.99,476.61,479.99,15.704,10.0,476.7198809221,468.95,466.79499999999996,442.54200000000003,402.48119999999994,0.0,0.0,459.26451529996086,419.11147642387135,33.250274224433596,376.0414515511328,509.04254844886725,66.40657486871336,0.30913356804206416,5.2656509330257535,33.69988631345009,16.06245260842977,25.17628745715852,433.57,469.205,451.3875,414.57,-684.3219999999994
2020-11-19,474.36,487.36,473.15,486.15,67.534,20.0,502.4494170344,481.53599999999994,471.332,448.7865,405.6254,0.0,0.0,466.67673180446695,422.9122577654533,33.81651464521492,381.1534707095701,516.4195292904299,71.28333033574825,1.034450418455668,8.860595697845284,41.993798076663495,15.785803921244215,25.962489980344717,442.04499999999996,477.67999999999995,459.86249999999995,423.04499999999996,-616.7879999999994
2020-11-20,488.16,511.15,488.16,511.15,193.748,121.0,541.2045033239,498.01599999999996,480.543,455.9845,409.65319999999997,0.0,0.0,478.15291882045756,428.0323775058279,38.334669487945746,379.31516102410853,532.6538389758915,76.54345163670551,2.3374491703611096,-4.021392510246187,54.449266072662475,13.794584972707389,27.424335940868264,467.33000000000004,502.96500000000003,485.14750000000004,448.33000000000004,-423.03999999999945
2020-11-21,510.73,561.72,508.4,547.01,68.516,33.0,565.0703828303,520.5,491.83899999999994,466.11,414.2774,0.0,0.0,492.4453652286327,434.22281721340295,42.32602296460232,381.4579540707954,550.7620459292046,79.97860272254044,3.7568862463987642,3.9744940693307598,48.3906693994757,11.000887016434008,29.743633726710765,475.57000000000005,511.20500000000004,493.38750000000005,456.57000000000005,-354.52399999999943
2020-11-22,535.7,578.2,514.18,578.2,4.807,13.0,594.083284793,548.6299999999999,506.48100000000005,478.026,419.6336,0.0,0.0,510.75889133467626,441.90129936216744,49.924332784725806,378.1773344305484,577.8746655694516,83.51603480196913,5.465574254080764,3.9744940693307598,53.34391026843146,9.439105986663984,32.15698649406557,496.78999999999996,532.425,514.6075,477.78999999999996,-349.7169999999994
2020-11-23,595.26,620.64,583.29,620.64,49.934,32.0,604.9799845796,568.1400000000001,518.545,487.07450000000006,424.2294,0.0,0.0,521.1790530576632,447.73737057702095,51.82122137454937,383.4320572509013,590.7169427490987,71.64975380443113,4.917119982410487,-14.802007808142761,47.874151219118325,8.429418158501795,34.861540417898915,498.225,538.98,518.6025,479.225,-399.6509999999994
2020-11-24,595.26,623.51,582.94,583.7,108.255,48.0,561.812334488,571.9100000000001,526.723,492.20200000000006,428.06260000000003,0.0,0.0,522.439188681583,451.12054076651094,50.729908397315825,390.7421832053684,593.6618167946317,58.612230724324405,2.5530877227385105,-27.367540435025106,37.35070302841275,23.051319672622192,37.14338509921947,498.225,544.15,521.1875,479.225,-507.9059999999994
2020-11-25,593.24,598.56,508.94,530.0,123.54,49.0,502.7147612919,566.508,532.262,495.2410000000001,431.6154,0.0,0.0,522.090733073529,453.95126368102683,50.4830061406812,394.2749877186377,596.2070122813625,56.54868867119627,0.5149527478849549,-13.701431492842545,32.64458561772457,24.66896716935068,36.129615092148185,498.225,548.3299999999999,523.2774999999999,479.225,-631.4459999999993
2020-11-26,529.01,529.01,487.36,520.0,65.712,11.0,508.6364437241,553.47,536.985,498.832,434.8678,404.2885,0.0,520.7934852295705,456.3767064961109,49.044367321844994,400.74326535631,596.92073464369,55.08870009684806,-1.1104237516942987,-4.458077709611452,29.62761962903934,22.38909644905843,34.54019899876057,498.225,548.3299999999999,523.2774999999999,479.225,-697.1579999999993
2020-11-27,509.9,516.54,500.0,513.01,20.285,9.0,536.7310771506,536.592,542.611,502.96849999999995,438.0682,405.351,0.0,523.0015591504888,459.6547905627249,48.534377535413576,405.8997449291728,600.0372550708271,58.88908587127134,-1.5039003447962624,7.34151329243354,31.724322366797423,20.32790276132986,33.10545779660893,498.225,555.435,526.8299999999999,479.225,-676.8729999999994
2020-11-28,524.25,540.63,524.25,536.25,34.564,13.0,575.1236740539,537.27,552.705,509.75,442.39279999999997,407.10200000000003,0.0,532.157052059074,464.8815362362696,50.30668066966911,409.1366386606618,610.3633613393382,65.72246796532536,-0.3312232235474415,22.403432938364823,36.65145622110105,17.677158248448066,32.37005567389765,501.005,555.435,528.22,485.895,-642.3089999999994
2020-11-29,552.1,588.96,552.1,587.09,192.21,41.0,597.5672761563,553.4799999999999,562.695,517.0135,447.1536,409.0914,0.0,543.4274746270684,470.8729648711689,53.79981545275098,409.41386909449807,624.613130905502,68.38920360050925,0.9232580530279026,18.1696937416734,37.52735414651709,15.990925577165882,32.57996585527864,510.845,555.435,533.14,492.605,-450.09899999999936
2020-11-30,583.97,612.89,581.22,611.05,198.144,41.0,601.1035914789,566.484,566.496,523.5195,451.20740000000006,410.7675,0.0,549.3692646138738,475.5490993119248,53.762737697684855,415.9940246046303,631.0449753953696,62.68366271475965,0.6938434548430514,-10.868893308835553,36.756699680110245,15.396815519797597,33.131546345612065,530.5799999999999,561.3199999999999,545.9499999999999,498.49,-648.2429999999994
2020-12-01,625.47,635.28,573.22,585.02,14.13,15.0,594.0669780609,582.5060000000001,567.988,529.9135,455.445,412.8596,0.0,555.6193702531176,480.3627908872967,54.05492764540589,421.80364470918823,638.0233552908118,63.698574939839105,0.578936729878265,-4.385843600300149,34.129451928677746,14.296301890836013,33.6910800964065,530.5799999999999,561.3199999999999,545.9499999999999,498.49,-634.1129999999994
2020-12-02,589.31,599.24,587.24,593.12,77.878,24.0,610.070951745,595.456,566.024,536.2524999999999,459.9418,415.018,0.0,562.1023178791085,485.29936593371303,54.58322552533945,427.086048949321,645.4189510506789,64.7042952347619,0.531444243468389,3.5514203376314413,34.204820473947876,13.052850791538015,34.2299806382934,536.815,561.3199999999999,549.0675,498.49,-556.2349999999993
2020-12-03,604.01,617.19,601.0,601.0,71.102,17.0,584.3584994796,593.888,565.579,542.062,464.148,416.93049999999994,0.0,564.5519869217118,489.14191830714094,52.63231294556672,436.79737410886656,647.3266258911334,59.78122452358752,-0.3326753203226058,-8.859550974274761,31.451466699628554,17.12196485019029,34.90487773363496,536.815,561.3199999999999,549.0675,498.49,-627.3369999999993
2020-12-04,601.31,601.31,570.51,579.25,56.642,12.0,597.042997952,591.4780000000001,572.479,549.601,468.8314,419.05119999999994,0.0,569.4731319367911,493.6328544951138,49.346778912103986,450.907442175792,648.2945578242079,62.56642696412726,-0.42523521098887507,3.999909861186225,31.16539293097247,16.69552710681479,34.522241053088834,539.46,567.64,553.55,498.49,-570.6949999999993
2020-12-05,592.15,604.13,589.83,599.0,130.917,14.0,601.6083872224,593.1879999999999,579.836,556.049,473.324,421.037,0.0,572.9155418337518,497.7162871907434,46.141283347996215,463.76643330400753,648.3315666959924,61.30932112513668,-0.7785782353799195,2.0033351361096265,31.469680652759624,17.68880857910526,34.20437685286201,539.745,579.765,559.755,498.49,-701.6119999999993
2020-12-06,590.0,603.89,585.5,593.57,340.837,17.0,589.2408281378,593.082,587.794,562.3895,477.7148,422.9235,0.0,575.7261788361673,501.5910612028322,41.81092805415915,478.7676438916817,646.0113561083183,61.07082834857655,-1.1329727145769848,-1.665314584460063,31.16122102992826,17.515426355025763,33.76324506852921,539.745,593.69,566.7175,500.05499999999995,-1042.4489999999992
2020-12-07,595.0,595.96,586.0,592.59,96.382,58.0,565.2785862505,582.176,588.816,565.7135000000001,481.0636,424.1253,0.0,571.5467245618239,503.4231780363065,37.55385962521126,490.60578074957755,640.8212192504226,51.01351700540557,-2.7680239058206713,-21.006850549846774,28.543278526507166,24.01724732584093,33.25450302534987,539.745,590.875,565.31,501.61,-1138.8309999999992
2020-12-08,593.75,593.75,546.47,546.47,100.048,14.0,565.0850267871,580.926,587.4069999999999,570.056,484.93440000000004,425.42240000000004,0.0,571.7543353453011,506.2623587003056,32.82639477615647,504.4032104476871,635.708789552313,55.54841923712068,-2.947543557297754,1.563908418965191,29.666691257992046,26.996698388959995,31.47311639205742,539.745,586.37,563.0575,501.61,-1038.7829999999992
2020-12-09,550.35,574.21,537.46,573.0,60.718,13.0,558.9714697454,569.746,580.6120000000001,571.6535,487.93379999999996,426.1154,0.0,567.6608587559446,507.76496616395633,30.62442885589988,510.40464228820025,632.9023577117998,49.93746435352202,-3.8695008509634974,-11.379085737630266,28.362690574125843,25.8100573559176,29.56036424689921,539.745,577.325,558.5350000000001,501.61,-1099.5009999999993
2020-12-10,560.86,561.8,543.1,543.1,19.856,16.0,540.9513210113,563.024,578.106,572.301,490.8424,427.3413,0.0,566.5607360508491,509.89318029144704,30.230914293154832,511.8391714136904,632.7628285863098,52.83077382666337,-3.806688837205451,-8.47701637086302,26.111193876413218,25.339827194698707,27.768007193506744,544.865,576.72,560.7925,504.11,-1079.6449999999993
2020-12-11,536.48,559.96,536.25,559.96,30.101,24.0,564.7996511744,558.908,575.9950000000001,571.9915,494.01920000000007,429.18330000000003,0.0,567.3392023448718,512.4250105975674,30.20060782087131,511.59028435825735,632.3927156417426,54.839651495417606,-3.285295797874638,2.7327381254419123,27.635204563369285,24.062800664084847,25.918233684275197,550.035,570.19,560.1125,504.11,-1049.5439999999994
2020-12-12,557.82,572.01,554.01,572.01,114.204,30.0,585.3855008581,566.366,574.271,570.1475,497.49339999999995,431.15450000000004,0.0,569.6850306215412,515.3315336866046,28.235924435903875,513.6756511281923,626.6193488718078,56.772894292132584,-2.520767590002867,9.225991259593442,33.37370944900385,24.042648080167474,24.607489590031605,554.2149999999999,570.19,562.2025,504.11,-935.3399999999995
2020-12-13,572.38,594.73,572.38,583.76,61.378,37.0,592.4769705758,567.908,574.417,569.9979999999999,500.9272,433.75200000000007,0.0,571.2600262701828,517.9944528385262,28.17161489868967,513.6547702026206,626.3412297973792,56.10154185579844,-2.0803061236423037,1.9017806052038395,32.80219538218264,23.181346763809458,24.015114704574206,554.2149999999999,570.0699999999999,562.1424999999999,504.11,-996.7179999999995
2020-12-14,580.71,597.1,580.0,580.71,63.096,34.0,587.1374345442,575.58,572.663,572.571,504.7294,436.1016,0.0,572.7171653927985,520.5786127322052,26.713225731836896,519.1445485363263,625.9974514636738,56.238581754819414,-1.7445288658614704,6.280510774128501,35.066416427374584,24.781474212200294,23.527039758531025,561.3199999999999,566.675,563.9975,504.11,-933.6219999999995
2020-12-15,580.78,592.86,580.73,581.46,214.319,112.0,625.1251711701,592.408,577.716,578.776,509.542,439.08349999999996,0.0,582.9147133039374,525.6065215299031,28.15543986514988,522.4651202697002,635.0868797302998,65.83232962889882,0.30544800752163415,30.515243245652428,42.59499335242576,19.839673606418057,23.172171410191012,567.89,592.335,580.1125,510.67999999999995,-719.3029999999995
2020-12-16,587.57,648.42,587.57,644.1,116.133,59.0,641.0253000439,604.2059999999999,581.557,584.6755,514.3744,442.0374,0.0,589.7840400383803,529.8952483785931,26.03907956802754,532.597340863945,636.7536591360551,62.734839481799305,1.051236301161623,-2.7239585180430197,43.196376824921,17.814814861090714,24.14702388555979,577.6800000000001,602.125,589.9025,520.47,-835.4359999999996
2020-12-17,646.76,668.0,630.88,631.0,13.494,13.0,651.3862872388,618.9440000000001,592.655,590.7355,519.7864,444.87219999999996,0.0,599.4506058238682,535.0842764490462,28.086740728501553,534.5620185429968,646.9089814570032,66.19351479557538,2.1109918663154073,5.306536111239396,40.50043648768939,16.702969805682745,25.394220057018906,577.6800000000001,602.125,589.9025,520.47,-821.9419999999996
2020-12-18,655.5,657.99,644.28,657.45,82.354,16.0,653.9292725308,633.512,600.71,594.0585,525.1812,447.8331,0.0,607.1790907587243,539.9022223120097,31.21604175340088,531.6264164931982,656.4905835068017,65.23214151381563,2.4026678215532042,4.718532574320022,40.33589093906223,15.98744207009811,26.560579291795467,577.6800000000001,602.125,589.9025,520.47,-904.2959999999996
2020-12-19,652.03,663.96,650.79,653.55,39.562,25.0,638.5564182802,645.884,610.732,595.672,530.3224,450.5593,0.0,612.3420778232838,544.1070588570773,32.84413335742119,529.9837332851577,661.3602667148424,62.66132039972922,2.024566507462608,-6.1631878557874415,36.1554065809823,21.641044550248445,27.659143871064707,577.6800000000001,611.005,594.3425,520.47,-943.8579999999996
2020-12-20,653.49,654.05,622.0,643.32,87.72,31.0,619.4707634519,639.85,616.129,597.1175000000001,534.54,452.80949999999996,0.0,612.5689238496623,546.9452487881274,32.979419320995746,531.1586613580085,663.0763386419916,55.85124785419411,0.7088652212705586,-17.459835547122104,30.95103617895135,23.676074145751024,27.417018547933267,577.6800000000001,620.19,598.9350000000001,520.47,-1031.5779999999995
2020-12-21,640.32,640.32,600.0,613.93,156.262,91.0,607.2294200765,635.48,619.8430000000001,597.9190000000001,539.2092,455.251,0.0,612.0805061547619,549.4731539019027,33.067200501404216,531.7845989971917,664.0534010028085,54.80794897613154,-0.370999820456392,-9.854522454142959,28.700386247583694,24.16825929960845,26.385424058293324,584.0,624.0,604.0,520.47,-1187.8399999999995
2020-12-22,606.59,638.4,590.53,609.15,269.714,87.0,580.84911332,620.366,619.655,596.963,543.2004000000001,457.3255,0.0,607.7661481168179,550.7898094808737,33.24024159057914,530.4825168188416,663.4434831811583,49.165376413040825,-1.8895922797101683,-15.008222643896254,24.78900434356998,29.143964095112672,25.110211257854196,596.125,610.25,603.1875,520.47,-1457.5539999999994
